user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
ERR4303216bin.38	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatenecus;s__Scatenecus sp900554095	GCA_900554095.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatenecus;s__Scatenecus sp900554095	99.55	0.813	GCA_900554095.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatenecus;s__Scatenecus sp900554095	99.55	0.813	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatenecus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	91.66	11	N/A	N/A
ERR4303216bin.9	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas sp900548845	GCA_900548845.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas sp900548845	97.74	0.902	GCA_900548845.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas sp900548845	97.74	0.902	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944354535.1, s__Gallimonas sp944354535, 95.0, 91.44, 0.581; GCA_944376295.1, s__Gallimonas sp944376295, 95.0, 94.53, 0.751; GCA_944367045.1, s__Gallimonas sp944367045, 95.0, 85.96, 0.313; GCA_019117085.1, s__Gallimonas gallistercoris, 95.0, 94.45, 0.781; GCA_944376335.1, s__Gallimonas sp944376335, 95.0, 85.07, 0.288; GCA_944363045.1, s__Gallimonas sp944363045, 95.0, 87.86, 0.383; GCA_019116755.1, s__Gallimonas intestinavium, 95.0, 89.49, 0.51	91.58	11	N/A	N/A
ERR4303218bin.13	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__Caccovivens sp900557645	GCA_900557645.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__Caccovivens sp900557645	98.35	0.747	GCA_900557645.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__Caccovivens sp900557645	98.35	0.747	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	66.49	11	N/A	N/A
ERR4303218bin.35	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__Fimivivens faecavium	GCA_018716105.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__Fimivivens faecavium	99.59	0.951	GCA_018716105.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__Fimivivens faecavium	99.59	0.951	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	97.98	11	N/A	N/A
ERR4303218bin.48	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma avicola	GCA_018714945.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma avicola	98.77	0.827	GCA_018714945.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma avicola	98.77	0.827	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	87.11	11	N/A	N/A
ERR4303218bin.57	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__Caccovivens sp946484195	GCA_946484195.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__Caccovivens sp946484195	100.0	0.999	GCA_946484195.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__Caccovivens sp946484195	100.0	0.999	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944350015.1, s__Caccovivens sp944350015, 95.0, 94.81, 0.669	67.88	11	N/A	N/A
ERR4303218bin.59	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__Protoclostridium;s__Protoclostridium sp019113265	GCA_019113265.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__Protoclostridium;s__Protoclostridium sp019113265	97.69	0.886	GCA_019113265.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__Protoclostridium;s__Protoclostridium sp019113265	97.69	0.886	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__Protoclostridium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_949289095.1, s__Protoclostridium sp949289095, 95.0, 85.34, 0.152	90.4	11	N/A	N/A
ERR4303218bin.72	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus intestinipullorum	GCA_019117185.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus intestinipullorum	99.29	0.901	GCA_019117185.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus intestinipullorum	99.29	0.901	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	87.56	11	N/A	N/A
ERR4303219bin.15	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia avicola	GCA_019120515.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia avicola	98.63	0.769	GCA_019120515.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia avicola	98.63	0.769	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019119535.1, s__Blautia merdigallinarum, 95.0, 84.55, 0.171; GCA_949291945.1, s__Blautia sp949291945, 95.0, 87.59, 0.426; GCA_944384185.1, s__Blautia sp944384185, 95.0, 85.34, 0.266; GCA_019114545.1, s__Blautia pullistercoris, 95.0, 87.03, 0.353; GCA_019112785.1, s__Blautia stercorigallinarum, 95.0, 92.93, 0.647; GCA_019118685.1, s__Blautia merdipullorum, 95.0, 85.18, 0.2; GCA_019120545.1, s__Blautia stercoripullorum, 95.0, 88.88, 0.286	69.62	11	N/A	N/A
ERR4303219bin.38	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas merdae	GCA_904419525.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas merdae	98.7	0.791	GCA_904419525.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas merdae	98.7	0.791	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_904378075.1, s__Gallimonas faecium, 95.0, 83.94, 0.158	77.78	11	N/A	N/A
ERR4303219bin.47	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthousia;s__Onthousia faecigallinarum	GCA_018716225.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthousia;s__Onthousia faecigallinarum	99.48	0.881	GCA_018716225.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthousia;s__Onthousia faecigallinarum	99.48	0.881	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthousia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	81.82	11	N/A	N/A
ERR4303219bin.56	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthousia;s__Onthousia sp946494015	GCA_946494015.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthousia;s__Onthousia sp946494015	100.0	1.0	GCA_946494015.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthousia;s__Onthousia sp946494015	100.0	1.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthousia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	81.08	11	N/A	N/A
ERR4303219bin.59	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAKNOI01;s__CAKNOI01 sp930990125	GCA_930990125.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAKNOI01;s__CAKNOI01 sp930990125	98.95	0.909	GCA_930990125.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAKNOI01;s__CAKNOI01 sp930990125	98.95	0.909	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAKNOI01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	87.58	11	N/A	N/A
ERR4303219bin.84	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Heritagella_A;s__Heritagella_A sp944384915	GCA_944384915.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Heritagella_A;s__Heritagella_A sp944384915	98.9	0.888	GCA_944384915.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Heritagella_A;s__Heritagella_A sp944384915	98.9	0.888	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Heritagella_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944380795.1, s__Heritagella_A sp944380795, 95.0, 84.27, 0.168	55.69	11	N/A	N/A
ERR4303219bin.89	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A intestinipullorum	GCA_019120475.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A intestinipullorum	98.41	0.785	GCA_019120475.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A intestinipullorum	98.41	0.785	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019113745.1, s__Blautia_A intestinavium, 95.0, 91.68, 0.601	95.41	11	N/A	N/A
ERR4303221bin.11	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus pullistercoris	GCA_018883635.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus pullistercoris	99.48	0.835	GCA_018883635.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus pullistercoris	99.48	0.835	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	47.11	11	N/A	N/A
ERR4303221bin.5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__Rikenella massiliensis	GCF_900104655.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__Rikenella massiliensis	97.42	0.941	GCF_900104655.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__Rikenella massiliensis	97.42	0.941	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	94.97	11	N/A	N/A
ERR4303221bin.83	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1750;g__Spyradocola;s__Spyradocola merdavium	GCA_018711265.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1750;g__Spyradocola;s__Spyradocola merdavium	98.61	0.878	GCA_018711265.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1750;g__Spyradocola;s__Spyradocola merdavium	98.61	0.878	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1750;g__Spyradocola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_050942925.1, s__Spyradocola sp050942925, 95.0, 89.95, 0.459; GCA_944381265.1, s__Spyradocola sp944381265, 95.0, 89.41, 0.309	71.78	11	N/A	N/A
ERR4303222bin.38	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Caccenecus;s__Caccenecus sp944358135	GCA_944358135.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Caccenecus;s__Caccenecus sp944358135	98.86	0.861	GCA_944358135.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Caccenecus;s__Caccenecus sp944358135	98.86	0.861	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Caccenecus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944358145.1, s__Caccenecus sp944358145, 95.0, 84.3, 0.176	69.56	11	N/A	N/A
ERR4303222bin.53	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp944386165	GCA_944386165.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp944386165	98.19	0.829	GCA_944386165.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp944386165	98.19	0.829	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944386685.1, s__CAG-269 sp944386685, 95.0, 84.75, 0.172; GCA_944388045.1, s__CAG-269 sp944388045, 95.0, 85.28, 0.196; GCA_944393385.1, s__CAG-269 sp944393385, 95.0, 90.73, 0.429	92.5	11	N/A	N/A
ERR4303222bin.56	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp944382045	GCA_944382045.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp944382045	98.65	0.784	GCA_944382045.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp944382045	98.65	0.784	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944384065.1, s__Enterocloster sp944384065, 95.0, 94.21, 0.487	50.66	11	N/A	N/A
ERR4303222bin.74	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I sp946491665	GCA_946491665.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I sp946491665	100.0	1.0	GCA_946491665.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I sp946491665	100.0	1.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	77.31	11	N/A	N/A
ERR4304397bin.22	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__RGIG4074;s__RGIG4074 sp944376455	GCA_944376455.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__RGIG4074;s__RGIG4074 sp944376455	97.59	0.848	GCA_944376455.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__RGIG4074;s__RGIG4074 sp944376455	97.59	0.848	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__RGIG4074;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944372515.1, s__RGIG4074 sp944372515, 95.0, 83.6, 0.152	90.52	11	N/A	N/A
ERR4304397bin.39	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecavium	GCA_019118425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecavium	99.15	0.839	GCA_019118425.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecavium	99.15	0.839	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_938028845.1, s__Blautia_A sp938028845, 95.0, 92.28, 0.358	86.97	11	N/A	N/A
ERR4304397bin.60	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__Caccovivens sp946487985	GCA_946487985.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__Caccovivens sp946487985	100.0	1.0	GCA_946487985.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__Caccovivens sp946487985	100.0	1.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	75.03	11	N/A	N/A
ERR4304397bin.63	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthocola_B;s__Onthocola_B sp944332555	GCA_944332555.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthocola_B;s__Onthocola_B sp944332555	97.91	0.833	GCA_944332555.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthocola_B;s__Onthocola_B sp944332555	97.91	0.833	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthocola_B;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944372205.1, s__Onthocola_B sp944372205, 95.0, 89.88, 0.448; GCA_900546715.1, s__Onthocola_B sp900546715, 95.0, 91.76, 0.568; GCA_944372215.1, s__Onthocola_B sp944372215, 95.0, 87.51, 0.346; GCA_944332705.1, s__Onthocola_B sp944332705, 95.0, 92.4, 0.578; GCA_018715145.1, s__Onthocola_B stercorigallinarum, 95.0, 93.16, 0.493	82.04	11	N/A	N/A
ERR4304450_ERR4303136_ERR4303150bin.29	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-465;g__CAG-465;s__CAG-465 sp944388565	GCA_944388565.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-465;g__CAG-465;s__CAG-465 sp944388565	98.82	0.85	GCA_944388565.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-465;g__CAG-465;s__CAG-465 sp944388565	98.82	0.85	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-465;g__CAG-465;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	87.27	11	N/A	N/A
ERR4304450_ERR4303136_ERR4303150bin.49	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Egerieicola;s__Egerieicola faecalis	GCA_002305795.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Egerieicola;s__Egerieicola faecalis	97.81	0.893	GCA_002305795.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Egerieicola;s__Egerieicola faecalis	97.81	0.893	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Egerieicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_018712465.1, s__Egerieicola pullicola, 95.0, 86.83, 0.319; GCA_019416775.1, s__Egerieicola sp019416775, 95.0, 87.33, 0.31; GCA_964635385.1, s__Egerieicola sp964635385, 95.0, 89.05, 0.467; GCA_949282975.1, s__Egerieicola sp949282975, 95.0, 85.27, 0.274	95.37	11	N/A	N/A
ERR4304450_ERR4303136_ERR4303150bin.93	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	GCF_000742135.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	99.1	0.904	GCF_000742135.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	99.1	0.904	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_051131775.1, s__Klebsiella sp013705725, 95.55, 84.06, 0.224; GCF_006711645.1, s__Klebsiella electrica, 95.0, 83.76, 0.22; GCF_002269255.1, s__Klebsiella quasivariicola, 95.0, 94.09, 0.831; GCF_001598295.1, s__Klebsiella ornithinolytica, 95.34, 83.76, 0.242; GCF_020526085.1, s__Klebsiella africana, 95.17, 94.86, 0.853; GCF_036562005.2, s__Klebsiella scottii, 95.0, 83.27, 0.201; GCF_003261575.2, s__Klebsiella huaxiensis, 95.0, 83.6, 0.209; GCF_006539725.1, s__Klebsiella terrigena, 95.0, 83.88, 0.257; GCF_050058015.1, s__Klebsiella sp050058015, 95.0, 83.87, 0.247; GCF_000828055.2, s__Klebsiella variicola, 95.0, 94.43, 0.863; GCA_902490055.1, s__Klebsiella sp902490055, 95.0, 88.15, 0.277; GCA_039594335.1, s__Klebsiella sp039594335, 95.0, 84.21, 0.194; GCA_029027985.1, s__Klebsiella aerogenes_A, 95.0, 85.42, 0.305; GCF_036561965.2, s__Klebsiella lignicola, 95.0, 84.1, 0.237; GCF_051131745.1, s__Klebsiella sp051131745, 95.0, 83.48, 0.222; GCF_051131765.1, s__Klebsiella sp051131765, 95.0, 83.56, 0.206; GCF_002925905.1, s__Klebsiella michiganensis, 95.0, 84.78, 0.3; GCF_005860775.1, s__Klebsiella indica, 95.0, 82.94, 0.158; GCF_000215745.1, s__Klebsiella aerogenes, 95.0, 86.69, 0.358; GCA_036498385.1, s__Klebsiella sp036498385, 95.0, 82.88, 0.197; GCF_020525925.1, s__Klebsiella quasipneumoniae, 95.0, 93.8, 0.844; GCF_004342285.1, s__Klebsiella sp004342285, 95.0, 84.25, 0.246; GCF_000735435.1, s__Klebsiella planticola, 95.0, 83.81, 0.255; GCF_902158555.1, s__Klebsiella spallanzanii, 95.0, 83.95, 0.245; GCF_009707385.1, s__Klebsiella oxytoca_C, 95.0, 83.86, 0.245; GCF_900200035.1, s__Klebsiella grimontii, 95.0, 84.84, 0.29; GCF_001598695.1, s__Klebsiella oxytoca, 95.0, 84.28, 0.268	75.19	11	N/A	N/A
